Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MMUS;Capacidad_MW;Latitud;Longitud
Región del Maule;NA;Titular2166;Nombre2166;Solar;9;11.17;NA;NA
Región del Maule;NA;Titular2167;Nombre2167;Solar;9;10.62;NA;NA
Región del Maule;NA;Titular2168;Nombre2168;Solar;7;7;NA;NA
Región del Maule;NA;Titular2169;Nombre2169;Solar;11;11.04;NA;NA
Región del Maule;NA;Titular2170;Nombre2170;Solar;10;10.5;NA;NA
Región del Maule;NA;Titular2171;Nombre2171;Solar;12;7.1;NA;NA
Región del Maule;NA;Titular2172;Nombre2172;Solar;88;90;NA;NA
Región del Maule;NA;Titular2173;Nombre2173;Solar;13;9;NA;NA
Región del Maule;NA;Titular2174;Nombre2174;Solar;100;100;NA;NA
Región del Maule;NA;Titular2175;Nombre2175;Solar;9;8.208;NA;NA
Región del Maule;NA;Titular2176;Nombre2176;Solar;9;8.208;NA;NA
Región del Maule;NA;Titular2177;Nombre2177;Solar;7.5;7.01;NA;NA
Región del Maule;NA;Titular2178;Nombre2178;Solar;11;10.53;NA;NA
Región del Maule;NA;Titular2179;Nombre2179;Solar;10;10.8;NA;NA
Región del Maule;NA;Titular2180;Nombre2180;Solar;6.5;6.5;NA;NA
Región del Maule;NA;Titular2181;Nombre2181;Solar;10.7;10.66;NA;NA
Región del Maule;NA;Titular2182;Nombre2182;Solar;12;9;NA;NA
Región del Maule;NA;Titular2183;Nombre2183;Solar;110;128.38;NA;NA
Región del Maule;NA;Titular2184;Nombre2184;Solar;8.4;9.9;NA;NA
Región del Maule;NA;Titular2185;Nombre2185;Solar;7;7;NA;NA
Región del Maule;NA;Titular2186;Nombre2186;Solar;8.8;10.83;NA;NA
Región del Maule;NA;Titular2187;Nombre2187;Solar;12;9;NA;NA
Región del Maule;NA;Titular2188;Nombre2188;Solar;12;7.1;NA;NA
Región del Maule;NA;Titular2189;Nombre2189;Solar;130;90;NA;NA
Región del Maule;NA;Titular2190;Nombre2190;Solar;189.7;104.1;NA;NA
Región del Maule;NA;Titular2191;Nombre2191;Solar;10;11;NA;NA
Región del Maule;NA;Titular2192;Nombre2192;Solar;11;10.53;NA;NA
Región del Maule;NA;Titular2193;Nombre2193;Solar;11;10.5;NA;NA
Región del Maule;NA;Titular2194;Nombre2194;Solar;10.7;10.66;NA;NA
Región del Maule;NA;Titular2195;Nombre2195;Solar;15;9.99;NA;NA
Región del Maule;NA;Titular2196;Nombre2196;Solar;9;10.67;NA;NA
Región del Maule;NA;Titular2197;Nombre2197;Solar;9;10.62;NA;NA
Región del Maule;NA;Titular2198;Nombre2198;Solar;7.2;8.96;NA;NA
Región del Maule;NA;Titular2199;Nombre2199;Solar;5;5.97;NA;NA
Región del Maule;NA;Titular2200;Nombre2200;Solar;10.7;10.66;NA;NA
Región del Maule;NA;Titular2201;Nombre2201;Solar;9;11.17;NA;NA
Región del Maule;NA;Titular2202;Nombre2202;Solar;200;201;NA;NA
Región del Maule;NA;Titular2203;Nombre2203;Solar;12.2;10.178;NA;NA
Región del Maule;NA;Titular2204;Nombre2204;Solar;11;10.5;NA;NA
Región del Maule;NA;Titular2205;Nombre2205;Solar;13;10.85;NA;NA
Región del Maule;NA;Titular2206;Nombre2206;Solar;33;48.2;NA;NA
Región del Maule;NA;Titular2207;Nombre2207;Solar;66;29;NA;NA
Región del Maule;NA;Titular2208;Nombre2208;Solar;10;11.4;NA;NA
Región del Maule;NA;Titular2209;Nombre2209;Solar;13;11.014;NA;NA
Región del Maule;NA;Titular2210;Nombre2210;Solar;8.5;8.5;NA;NA
Región del Maule;NA;Titular2211;Nombre2211;Solar;10;9;NA;NA
Región del Maule;NA;Titular2212;Nombre2212;Solar;11;10.53;NA;NA
Región del Maule;NA;Titular2213;Nombre2213;Solar;12;9;NA;NA
Región del Maule;NA;Titular2214;Nombre2214;Solar;9.4;10.49;NA;NA
Región del Maule;NA;Titular2215;Nombre2215;Solar;9;10.62;NA;NA
Región del Maule;NA;Titular2216;Nombre2216;Solar;10;9.979;NA;NA
Región del Maule;NA;Titular2217;Nombre2217;Solar;66;24;NA;NA
Región del Maule;NA;Titular2218;Nombre2218;Solar;9;10.416;NA;NA
Región del Maule;NA;Titular2219;Nombre2219;Solar;10.7;10.7;NA;NA
Región del Maule;NA;Titular2220;Nombre2220;Solar;10.8;10.5;NA;NA
Región del Maule;NA;Titular2221;Nombre2221;Solar;140;187.5;NA;NA
Región del Maule;NA;Titular2222;Nombre2222;Solar;8.8;10.83;NA;NA
Región del Maule;NA;Titular2223;Nombre2223;Solar;11;11.04;NA;NA
Región del Maule;NA;Titular2224;Nombre2224;Solar;9;10.62;NA;NA
Región del Maule;NA;Titular2225;Nombre2225;Solar;12;9;NA;NA
Región del Maule;NA;Titular2226;Nombre2226;Solar;9.4;10.49;NA;NA
Región del Maule;NA;Titular2227;Nombre2227;Solar;12;12;NA;NA
Región del Maule;NA;Titular2228;Nombre2228;Solar;12;9;NA;NA
Región del Maule;NA;Titular2229;Nombre2229;Solar;10;10.5;NA;NA
Región del Maule;NA;Titular2230;Nombre2230;Solar;10;10.66;NA;NA
Región del Maule;NA;Titular2231;Nombre2231;Solar;12.1;10.78;NA;NA
Región del Maule;NA;Titular2232;Nombre2232;Solar;10;10.8;NA;NA
Región del Maule;NA;Titular2233;Nombre2233;Solar;9.9;10.79;NA;NA
Región del Maule;NA;Titular2234;Nombre2234;Solar;33;48.2;NA;NA
Región del Maule;NA;Titular2235;Nombre2235;Solar;10.7;10.7;NA;NA
Región del Maule;NA;Titular2236;Nombre2236;Solar;12;9;NA;NA
Región del Maule;NA;Titular2237;Nombre2237;Solar;7.4;6.15;NA;NA
Región del Maule;NA;Titular2238;Nombre2238;Solar;9;10.67;NA;NA
Región del Maule;NA;Titular2239;Nombre2239;Solar;10.7;10.52;NA;NA
Región del Maule;NA;Titular2240;Nombre2240;Solar;9;11.016;NA;NA
Región del Maule;NA;Titular2241;Nombre2241;Solar;12;7.1;NA;NA
Región del Maule;NA;Titular2242;Nombre2242;Solar;4.9;6.02;NA;NA
Región del Maule;NA;Titular2243;Nombre2243;Solar;6.6;7.2;NA;NA
Región del Maule;NA;Titular2244;Nombre2244;Solar;66;24;NA;NA
Región del Maule;NA;Titular2245;Nombre2245;Solar;13;10.85;NA;NA
Región del Maule;NA;Titular2246;Nombre2246;Solar;380;497;NA;NA
Región del Maule;NA;Titular2247;Nombre2247;Solar;10;7.5;NA;NA
Región del Maule;NA;Titular2248;Nombre2248;Solar;20;5;NA;NA
Región del Maule;NA;Titular2249;Nombre2249;Solar;12;12;NA;NA
Región del Maule;NA;Titular2250;Nombre2250;Solar;12;12;NA;NA
Región del Maule;NA;Titular2251;Nombre2251;Solar;12;12.19;NA;NA
Región del Maule;NA;Titular2252;Nombre2252;Solar;10.6;9;NA;NA
Región del Maule;NA;Titular2253;Nombre2253;Solar;100;100;NA;NA
Región del Maule;NA;Titular2254;Nombre2254;Solar;13.5;10.79;NA;NA
Región del Maule;NA;Titular2255;Nombre2255;Solar;9;10.416;NA;NA
Región del Maule;NA;Titular2256;Nombre2256;Solar;10;8.43;NA;NA
Región del Maule;NA;Titular2257;Nombre2257;Solar;9.9;10.79;NA;NA
Región del Maule;NA;Titular2258;Nombre2258;Solar;9;8.208;NA;NA
Región del Maule;NA;Titular2259;Nombre2259;Solar;11;9;NA;NA
Región del Maule;NA;Titular2260;Nombre2260;Solar;10;10.025;NA;NA
Región del Maule;NA;Titular2261;Nombre2261;Solar;12.2;10.178;NA;NA
Región del Maule;NA;Titular2262;Nombre2262;Solar;12;11.7;NA;NA
Región del Maule;NA;Titular2263;Nombre2263;Solar;11;10.53;NA;NA
Región del Maule;NA;Titular2264;Nombre2264;Solar;9;7.22;NA;NA
Región del Maule;NA;Titular2265;Nombre2265;Solar;9.4;10.49;NA;NA
Región del Maule;NA;Titular2266;Nombre2266;Solar;15;9.99;NA;NA
Región del Maule;NA;Titular2267;Nombre2267;Solar;66;24;NA;NA
Región del Maule;NA;Titular2268;Nombre2268;Solar;9;10.584;NA;NA
Región del Maule;NA;Titular2269;Nombre2269;Solar;2;2.2;NA;NA
Región del Maule;NA;Titular2270;Nombre2270;Solar;200;90;NA;NA
Región del Maule;NA;Titular2271;Nombre2271;Solar;10;7.5;NA;NA
Región del Maule;NA;Titular2272;Nombre2272;Solar;12.1;10.78;NA;NA
Región del Maule;NA;Titular2273;Nombre2273;Solar;10;10.6;NA;NA
Región del Maule;NA;Titular2274;Nombre2274;Solar;9;10.5;NA;NA
Región del Maule;NA;Titular2275;Nombre2275;Solar;13;10.85;NA;NA
Región del Maule;NA;Titular2276;Nombre2276;Solar;4;3.6;NA;NA
Región del Maule;NA;Titular2277;Nombre2277;Solar;13.5;9;NA;NA
Región del Maule;NA;Titular2278;Nombre2278;Solar;10;11;NA;NA
Región del Maule;NA;Titular2279;Nombre2279;Solar;10;11;NA;NA
Región del Maule;NA;Titular2280;Nombre2280;Solar;11;10.53;NA;NA
Región del Maule;NA;Titular2281;Nombre2281;Solar;12;12;NA;NA
Región del Maule;NA;Titular2282;Nombre2282;Solar;9.9;10.79;NA;NA
Región del Maule;NA;Titular2283;Nombre2283;Solar;6.5;6.5;NA;NA
Región del Maule;NA;Titular2284;Nombre2284;Solar;20;5;NA;NA
Región del Maule;NA;Titular2285;Nombre2285;Solar;10.8;10.78;NA;NA
Región del Maule;NA;Titular2286;Nombre2286;Solar;10;8.43;NA;NA
Región del Maule;NA;Titular2287;Nombre2287;Solar;11;10.53;NA;NA
Región del Maule;NA;Titular2288;Nombre2288;Solar;12;12.19;NA;NA
Región del Maule;NA;Titular2289;Nombre2289;Solar;10.7;10.52;NA;NA
Región del Maule;NA;Titular2290;Nombre2290;Solar;12;12;NA;NA
Región del Maule;NA;Titular2291;Nombre2291;Solar;12;12.19;NA;NA
Región del Maule;NA;Titular2292;Nombre2292;Solar;9;10.62;NA;NA
Región del Maule;NA;Titular2293;Nombre2293;Solar;11;11.016;NA;NA
Región del Maule;NA;Titular2294;Nombre2294;Solar;80;110.24;NA;NA
Región del Maule;NA;Titular2295;Nombre2295;Solar;110;128.38;NA;NA
Región del Maule;NA;Titular2296;Nombre2296;Solar;13;10.8;NA;NA
Región del Maule;NA;Titular2297;Nombre2297;Solar;10;8.43;NA;NA
Región del Maule;NA;Titular2298;Nombre2298;Solar;9;10.67;NA;NA
Región del Maule;NA;Titular2299;Nombre2299;Solar;10.7;10.66;NA;NA
Región del Maule;NA;Titular2300;Nombre2300;Solar;10;10.025;NA;NA
Región del Maule;NA;Titular2301;Nombre2301;Solar;66;29;NA;NA
Región del Maule;NA;Titular2302;Nombre2302;Solar;10;10.5;NA;NA
Región del Maule;NA;Titular2303;Nombre2303;Solar;12.2;10.178;NA;NA
Región del Maule;NA;Titular2304;Nombre2304;Solar;180;97.48;NA;NA
Región del Maule;NA;Titular2305;Nombre2305;Solar;9;11.016;NA;NA
Región del Maule;NA;Titular2306;Nombre2306;Solar;10;9.979;NA;NA
Región del Maule;NA;Titular2307;Nombre2307;Solar;10;10.66;NA;NA
Región del Maule;NA;Titular2308;Nombre2308;Solar;189.7;104.1;NA;NA
Región del Maule;NA;Titular2309;Nombre2309;Solar;380;497;NA;NA
Región del Maule;NA;Titular2310;Nombre2310;Solar;8.5;8.5;NA;NA
Región del Maule;NA;Titular2311;Nombre2311;Solar;7.2;8.96;NA;NA
Región del Maule;NA;Titular2312;Nombre2312;Solar;200;90;NA;NA
Región del Maule;NA;Titular2313;Nombre2313;Solar;10.7;10.66;NA;NA
Región del Maule;NA;Titular2314;Nombre2314;Solar;10.7;10.66;NA;NA
Región del Maule;NA;Titular2315;Nombre2315;Solar;12;7.1;NA;NA
Región del Maule;NA;Titular2316;Nombre2316;Solar;9;11.016;NA;NA
Región del Maule;NA;Titular2317;Nombre2317;Solar;12;12;NA;NA
Región del Maule;NA;Titular2318;Nombre2318;Solar;8.4;9.9;NA;NA
Región del Maule;NA;Titular2319;Nombre2319;Solar;10.7;10.66;NA;NA
Región del Maule;NA;Titular2320;Nombre2320;Solar;66;24;NA;NA
Región del Maule;NA;Titular2321;Nombre2321;Solar;12;11.82;NA;NA
Región del Maule;NA;Titular2322;Nombre2322;Solar;10;10.6;NA;NA
Región del Maule;NA;Titular2323;Nombre2323;Solar;10;9;NA;NA
Región del Maule;NA;Titular2324;Nombre2324;Solar;13.5;10.785;NA;NA
Región del Maule;NA;Titular2325;Nombre2325;Solar;12;13.3;NA;NA
Región del Maule;NA;Titular2326;Nombre2326;Solar;10.7;10.52;NA;NA
Región del Maule;NA;Titular2327;Nombre2327;Solar;12;7.1;NA;NA
Región del Maule;NA;Titular2328;Nombre2328;Solar;10.7;10.66;NA;NA
Región del Maule;NA;Titular2329;Nombre2329;Solar;10;8.43;NA;NA
Región del Maule;NA;Titular2330;Nombre2330;Solar;10;10.66;NA;NA
Región del Maule;NA;Titular2331;Nombre2331;Solar;12;12;NA;NA
Región del Maule;NA;Titular2332;Nombre2332;Solar;200;90;NA;NA
Región del Maule;NA;Titular2333;Nombre2333;Solar;80;110.24;NA;NA
Región del Maule;NA;Titular2334;Nombre2334;Solar;12;9;NA;NA
Región del Maule;NA;Titular2335;Nombre2335;Solar;380;497;NA;NA
Región del Maule;NA;Titular2336;Nombre2336;Solar;12;9;NA;NA
Región del Maule;NA;Titular2337;Nombre2337;Solar;9;10.62;NA;NA
Región del Maule;NA;Titular2338;Nombre2338;Solar;9;10.67;NA;NA
Región del Maule;NA;Titular2339;Nombre2339;Solar;12;13.3;NA;NA
Región del Maule;NA;Titular2340;Nombre2340;Solar;12;12.19;NA;NA
Región del Maule;NA;Titular2341;Nombre2341;Solar;12.1;10.78;NA;NA
Región del Maule;NA;Titular2342;Nombre2342;Solar;7;7;NA;NA
Región del Maule;NA;Titular2343;Nombre2343;Solar;10;10.5;NA;NA
Región del Maule;NA;Titular2344;Nombre2344;Solar;10;10.66;NA;NA
Región del Maule;NA;Titular2345;Nombre2345;Solar;180;97.48;NA;NA
Región del Maule;NA;Titular2346;Nombre2346;Solar;10;10.5;NA;NA
Región del Maule;NA;Titular2347;Nombre2347;Solar;185.5;91.01;NA;NA
Región del Maule;NA;Titular2348;Nombre2348;Solar;10.7;10.7;NA;NA
Región del Maule;NA;Titular2349;Nombre2349;Solar;11;9;NA;NA
Región del Maule;NA;Titular2350;Nombre2350;Solar;13.5;10.79;NA;NA
Región del Maule;NA;Titular2351;Nombre2351;Solar;2;2.2;NA;NA
Región del Maule;NA;Titular2352;Nombre2352;Solar;10;10.6;NA;NA
Región del Maule;NA;Titular2353;Nombre2353;Solar;7.2;8.96;NA;NA
Región del Maule;NA;Titular2354;Nombre2354;Solar;8.5;8.5;NA;NA
Región del Maule;NA;Titular2355;Nombre2355;Solar;9;11.016;NA;NA
Región del Maule;NA;Titular2356;Nombre2356;Solar;6;6.99;NA;NA
Región del Maule;NA;Titular2357;Nombre2357;Solar;205;239.28;NA;NA
Región del Maule;NA;Titular2358;Nombre2358;Solar;12;12;NA;NA
Región del Maule;NA;Titular2359;Nombre2359;Solar;10;11;NA;NA
Región del Maule;NA;Titular2360;Nombre2360;Solar;10.2;10.77;NA;NA
Región del Maule;NA;Titular2361;Nombre2361;Solar;10.7;10.66;NA;NA
Región del Maule;NA;Titular2362;Nombre2362;Solar;11.5;10.75;NA;NA
Región del Maule;NA;Titular2363;Nombre2363;Solar;420;455;NA;NA
Región del Maule;NA;Titular2364;Nombre2364;Solar;10;10.5;NA;NA
Región del Maule;NA;Titular2365;Nombre2365;Solar;10;11.4;NA;NA
Región del Maule;NA;Titular2366;Nombre2366;Solar;9;7.7;NA;NA
Región del Maule;NA;Titular2367;Nombre2367;Solar;11;11;NA;NA
Región del Maule;NA;Titular2368;Nombre2368;Solar;10.8;10.5;NA;NA
Región del Maule;NA;Titular2369;Nombre2369;Solar;9.8;10.34;NA;NA
Región del Maule;NA;Titular2370;Nombre2370;Solar;12;11.82;NA;NA
Región del Maule;NA;Titular2371;Nombre2371;Solar;11;10.5;NA;NA
Región del Maule;NA;Titular2372;Nombre2372;Solar;4.9;6.02;NA;NA
Región del Maule;NA;Titular2373;Nombre2373;Solar;10;10.5;NA;NA
Región del Maule;NA;Titular2374;Nombre2374;Solar;12;12;NA;NA
Región del Maule;NA;Titular2375;Nombre2375;Solar;9;10.6;NA;NA
Región del Maule;NA;Titular2376;Nombre2376;Solar;12;13.3;NA;NA
Región Metropolitana de Santiago;NA;Titular2377;Nombre2377;Solar;3.1;3.36;NA;NA
Región Metropolitana de Santiago;NA;Titular2378;Nombre2378;Solar;12.2;12.16;NA;NA
Región Metropolitana de Santiago;NA;Titular2379;Nombre2379;Solar;12;10.9;NA;NA
Región Metropolitana de Santiago;NA;Titular2380;Nombre2380;Solar;11;10.192;NA;NA
Región Metropolitana de Santiago;NA;Titular2381;Nombre2381;Solar;12;12.43;NA;NA
Región Metropolitana de Santiago;NA;Titular2382;Nombre2382;Solar;3.1;3.36;NA;NA
Región Metropolitana de Santiago;NA;Titular2383;Nombre2383;Solar;20;15.68;NA;NA
Región Metropolitana de Santiago;NA;Titular2384;Nombre2384;Solar;12;15.8;NA;NA
Región Metropolitana de Santiago;NA;Titular2385;Nombre2385;Solar;10;11.17;NA;NA
Región Metropolitana de Santiago;NA;Titular2386;Nombre2386;Solar;8.5;10.8;NA;NA
Región Metropolitana de Santiago;NA;Titular2387;Nombre2387;Solar;10.2;10.75;NA;NA
Región Metropolitana de Santiago;NA;Titular2388;Nombre2388;Solar;20;15.68;NA;NA
Región Metropolitana de Santiago;NA;Titular2389;Nombre2389;Solar;8;12.5;NA;NA
Región Metropolitana de Santiago;NA;Titular2390;Nombre2390;Solar;72;107.5;NA;NA
Región Metropolitana de Santiago;NA;Titular2391;Nombre2391;Solar;12;14.69;NA;NA
Región Metropolitana de Santiago;NA;Titular2392;Nombre2392;Solar;6.2;6.01;NA;NA
Región Metropolitana de Santiago;NA;Titular2393;Nombre2393;Solar;12;12.43;NA;NA
Región Metropolitana de Santiago;NA;Titular2394;Nombre2394;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2395;Nombre2395;Solar;25;10.72;NA;NA
Región Metropolitana de Santiago;NA;Titular2396;Nombre2396;Solar;315;190.09;NA;NA
Región Metropolitana de Santiago;NA;Titular2397;Nombre2397;Solar;10.2;10.75;NA;NA
Región Metropolitana de Santiago;NA;Titular2398;Nombre2398;Solar;10;9.8;NA;NA
Región Metropolitana de Santiago;NA;Titular2399;Nombre2399;Solar;150;90;NA;NA
Región Metropolitana de Santiago;NA;Titular2400;Nombre2400;Solar;72;107.5;NA;NA
Región Metropolitana de Santiago;NA;Titular2401;Nombre2401;Solar;11;10.66;NA;NA
Región Metropolitana de Santiago;NA;Titular2402;Nombre2402;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2403;Nombre2403;Solar;11.2;11.7;NA;NA
Región Metropolitana de Santiago;NA;Titular2404;Nombre2404;Solar;10.2;10.8;NA;NA
Región Metropolitana de Santiago;NA;Titular2405;Nombre2405;Solar;10;11.52;NA;NA
Región Metropolitana de Santiago;NA;Titular2406;Nombre2406;Solar;5.6;5.45;NA;NA
Región Metropolitana de Santiago;NA;Titular2407;Nombre2407;Solar;20;5.37;NA;NA
Región Metropolitana de Santiago;NA;Titular2408;Nombre2408;Solar;8.1;5.85;NA;NA
Región Metropolitana de Santiago;NA;Titular2409;Nombre2409;Solar;6.5;6.54;NA;NA
Región Metropolitana de Santiago;NA;Titular2410;Nombre2410;Solar;10;10.41;NA;NA
Región Metropolitana de Santiago;NA;Titular2411;Nombre2411;Solar;155;90;NA;NA
Región Metropolitana de Santiago;NA;Titular2412;Nombre2412;Solar;10;11.4;NA;NA
Región Metropolitana de Santiago;NA;Titular2413;Nombre2413;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2414;Nombre2414;Solar;10.7;10.52;NA;NA
Región Metropolitana de Santiago;NA;Titular2415;Nombre2415;Solar;11;10.13;NA;NA
Región Metropolitana de Santiago;NA;Titular2416;Nombre2416;Solar;1.8;2.04;NA;NA
Región Metropolitana de Santiago;NA;Titular2417;Nombre2417;Solar;10.2;10.75;NA;NA
Región Metropolitana de Santiago;NA;Titular2418;Nombre2418;Solar;12;9;NA;NA
Región Metropolitana de Santiago;NA;Titular2419;Nombre2419;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2420;Nombre2420;Solar;120;120;NA;NA
Región Metropolitana de Santiago;NA;Titular2421;Nombre2421;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2422;Nombre2422;Solar;46;33.6;NA;NA
Región Metropolitana de Santiago;NA;Titular2423;Nombre2423;Solar;13.5;10.79;NA;NA
Región Metropolitana de Santiago;NA;Titular2424;Nombre2424;Solar;8;12.5;NA;NA
Región Metropolitana de Santiago;NA;Titular2425;Nombre2425;Solar;12;12.1;NA;NA
Región Metropolitana de Santiago;NA;Titular2426;Nombre2426;Solar;3.1;3.36;NA;NA
Región Metropolitana de Santiago;NA;Titular2427;Nombre2427;Solar;10.4;10.36;NA;NA
Región Metropolitana de Santiago;NA;Titular2428;Nombre2428;Solar;11.2;11.7;NA;NA
Región Metropolitana de Santiago;NA;Titular2429;Nombre2429;Solar;11;10.13;NA;NA
Región Metropolitana de Santiago;NA;Titular2430;Nombre2430;Solar;10;8.66;NA;NA
Región Metropolitana de Santiago;NA;Titular2431;Nombre2431;Solar;11;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2432;Nombre2432;Solar;10;10.66;NA;NA
Región Metropolitana de Santiago;NA;Titular2433;Nombre2433;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2434;Nombre2434;Solar;10;10.66;NA;NA
Región Metropolitana de Santiago;NA;Titular2435;Nombre2435;Solar;400;195;NA;NA
Región Metropolitana de Santiago;NA;Titular2436;Nombre2436;Solar;5.6;5.45;NA;NA
Región Metropolitana de Santiago;NA;Titular2437;Nombre2437;Solar;12;8;NA;NA
Región Metropolitana de Santiago;NA;Titular2438;Nombre2438;Solar;10;10.01;NA;NA
Región Metropolitana de Santiago;NA;Titular2439;Nombre2439;Solar;10;10.5;NA;NA
Región Metropolitana de Santiago;NA;Titular2440;Nombre2440;Solar;10;3.23;NA;NA
Región Metropolitana de Santiago;NA;Titular2441;Nombre2441;Solar;12;12.15;NA;NA
Región Metropolitana de Santiago;NA;Titular2442;Nombre2442;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2443;Nombre2443;Solar;150;152.61;NA;NA
Región Metropolitana de Santiago;NA;Titular2444;Nombre2444;Solar;11;10.66;NA;NA
Región Metropolitana de Santiago;NA;Titular2445;Nombre2445;Solar;160;108.4;NA;NA
Región Metropolitana de Santiago;NA;Titular2446;Nombre2446;Solar;7.5;7.463;NA;NA
Región Metropolitana de Santiago;NA;Titular2447;Nombre2447;Solar;12.8;14;NA;NA
Región Metropolitana de Santiago;NA;Titular2448;Nombre2448;Solar;10.7;10.52;NA;NA
Región Metropolitana de Santiago;NA;Titular2449;Nombre2449;Solar;7.8;11.87;NA;NA
Región Metropolitana de Santiago;NA;Titular2450;Nombre2450;Solar;12.3;10.81;NA;NA
Región Metropolitana de Santiago;NA;Titular2451;Nombre2451;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2452;Nombre2452;Solar;7;7.73;NA;NA
Región Metropolitana de Santiago;NA;Titular2453;Nombre2453;Solar;10.2;10.75;NA;NA
Región Metropolitana de Santiago;NA;Titular2454;Nombre2454;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2455;Nombre2455;Solar;10;9.98;NA;NA
Región Metropolitana de Santiago;NA;Titular2456;Nombre2456;Solar;12.8;14;NA;NA
Región Metropolitana de Santiago;NA;Titular2457;Nombre2457;Solar;12;8.4;NA;NA
Región Metropolitana de Santiago;NA;Titular2458;Nombre2458;Solar;11;10.13;NA;NA
Región Metropolitana de Santiago;NA;Titular2459;Nombre2459;Solar;15;6.9;NA;NA
Región Metropolitana de Santiago;NA;Titular2460;Nombre2460;Solar;10;11.64;NA;NA
Región Metropolitana de Santiago;NA;Titular2461;Nombre2461;Solar;15;9.9;NA;NA
Región Metropolitana de Santiago;NA;Titular2462;Nombre2462;Solar;18;9.22;NA;NA
Región Metropolitana de Santiago;NA;Titular2463;Nombre2463;Solar;11;9;NA;NA
Región Metropolitana de Santiago;NA;Titular2464;Nombre2464;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2465;Nombre2465;Solar;12;15.8;NA;NA
Región Metropolitana de Santiago;NA;Titular2466;Nombre2466;Solar;180;235.9;NA;NA
Región Metropolitana de Santiago;NA;Titular2467;Nombre2467;Solar;140;199.2;NA;NA
Región Metropolitana de Santiago;NA;Titular2468;Nombre2468;Solar;6.2;6.01;NA;NA
Región Metropolitana de Santiago;NA;Titular2469;Nombre2469;Solar;12;12;NA;NA
Región Metropolitana de Santiago;NA;Titular2470;Nombre2470;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2471;Nombre2471;Solar;12.9;9;NA;NA
Región Metropolitana de Santiago;NA;Titular2472;Nombre2472;Solar;7;6.25;NA;NA
Región Metropolitana de Santiago;NA;Titular2473;Nombre2473;Solar;11.4;11.82;NA;NA
Región Metropolitana de Santiago;NA;Titular2474;Nombre2474;Solar;11;10.13;NA;NA
Región Metropolitana de Santiago;NA;Titular2475;Nombre2475;Solar;150;152.61;NA;NA
Región Metropolitana de Santiago;NA;Titular2476;Nombre2476;Solar;20;15.68;NA;NA
Región Metropolitana de Santiago;NA;Titular2477;Nombre2477;Solar;10;11.4;NA;NA
Región Metropolitana de Santiago;NA;Titular2478;Nombre2478;Solar;12;10.4;NA;NA
Región Metropolitana de Santiago;NA;Titular2479;Nombre2479;Solar;10;10.66;NA;NA
Región Metropolitana de Santiago;NA;Titular2480;Nombre2480;Solar;10.2;10.75;NA;NA
Región Metropolitana de Santiago;NA;Titular2481;Nombre2481;Solar;368;182;NA;NA
Región Metropolitana de Santiago;NA;Titular2482;Nombre2482;Solar;10;3.23;NA;NA
Región Metropolitana de Santiago;NA;Titular2483;Nombre2483;Solar;9.5;6.605;NA;NA
Región Metropolitana de Santiago;NA;Titular2484;Nombre2484;Solar;20;15.68;NA;NA
Región Metropolitana de Santiago;NA;Titular2485;Nombre2485;Solar;120;120;NA;NA
Región Metropolitana de Santiago;NA;Titular2486;Nombre2486;Solar;11;11.898;NA;NA
Región Metropolitana de Santiago;NA;Titular2487;Nombre2487;Solar;10;11;NA;NA
Región Metropolitana de Santiago;NA;Titular2488;Nombre2488;Solar;10.2;10.75;NA;NA
Región Metropolitana de Santiago;NA;Titular2489;Nombre2489;Solar;10.2;10.75;NA;NA
Región Metropolitana de Santiago;NA;Titular2490;Nombre2490;Solar;10.2;10.81;NA;NA
Región Metropolitana de Santiago;NA;Titular2491;Nombre2491;Solar;12;10.9;NA;NA
Región Metropolitana de Santiago;NA;Titular2492;Nombre2492;Solar;5.6;5.45;NA;NA
Región Metropolitana de Santiago;NA;Titular2493;Nombre2493;Solar;400;195;NA;NA
Región Metropolitana de Santiago;NA;Titular2494;Nombre2494;Solar;6.2;6.01;NA;NA
Región Metropolitana de Santiago;NA;Titular2495;Nombre2495;Solar;8.7;6;NA;NA
Región Metropolitana de Santiago;NA;Titular2496;Nombre2496;Solar;12;12.5;NA;NA
Región Metropolitana de Santiago;NA;Titular2497;Nombre2497;Solar;7;6.76;NA;NA
Región Metropolitana de Santiago;NA;Titular2498;Nombre2498;Solar;12;10.9;NA;NA
Región Metropolitana de Santiago;NA;Titular2499;Nombre2499;Solar;10;9.98;NA;NA
